Poll ID,Plantilla,Flujo,Canal,Paso Origen,Nodo Origen,Nodo Destino,Es Fuga,Origen ID,Destino ID,N Clientes,Pct Del Nodo,Nodo Origen Key,Nodo Destino Key
1292751,(sin nombre),(sin nombre) #1292751,atc,3,"Si sientes que no has hecho click con tu especialista, podemos ayudarte a cambiar a otro. Ingresa a este link y sigue las instrucciones. 👇🏻 https://opcionyo.com/paciente/atc/no-hice-click-especialista-formulario",¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,10280135,10280286,1,100.0,P3 · Si sientes que no has hecho click con tu especia…,P4 · ¡Hola! Estas hablando con un agente de Atención …
1292751,(sin nombre),(sin nombre) #1292751,atc,3,"Estaremos de vuelta en nuestro horario de atención para ayudarte personalmente. Si aún no has resuelto tu problema, ¡no te preocupes! Trabajaremos contigo para asegurarnos de que no pierdas tu próxima sesión. 🤝💻 ¡Gracias por tu paciencia!",✖ No avanzó (abandonó),true,10280137,__FIN__,2,100.0,P3 · Estaremos de vuelta en nuestro horario de atenci…,✖ No avanzó (P3)
1292751,(sin nombre),(sin nombre) #1292751,atc,3,"Entendemos que pueden surgir imprevistos, pero ten presente que no recibimos tu cancelación a tiempo. Tu especialista te estuvo esperando en el espacio que reservó especialmente para ti.",¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,10280140,10280258,2,66.7,"P3 · Entendemos que pueden surgir imprevistos, pero t…",P4 · ¡Hola! Estas hablando con un agente de Atención …
1292751,(sin nombre),(sin nombre) #1292751,atc,3,"Entendemos que pueden surgir imprevistos, pero ten presente que no recibimos tu cancelación a tiempo. Tu especialista te estuvo esperando en el espacio que reservó especialmente para ti.",✖ No avanzó (abandonó),true,10280140,__FIN__,1,33.3,"P3 · Entendemos que pueden surgir imprevistos, pero t…",✖ No avanzó (P3)
1292751,(sin nombre),(sin nombre) #1292751,atc,3,"Vamos a transferir el caso con un agente para verificar la posibilidad de recuperar esta sesión. No te olvides, que siempre que nos avises con 24 horas de anticipación, haremos todo lo posible para acomodarte y reagendar.","Entendemos que pueden surgir imprevistos, pero ten presente que no recibimos tu cancelación a tiempo. Tu especialista te estuvo esperando en el espacio que reservó especialmente para ti.",false,10280142,10280140,2,6.9,P3 · Vamos a transferir el caso con un agente para ve…,"P4 · Entendemos que pueden surgir imprevistos, pero t…"
1292751,(sin nombre),(sin nombre) #1292751,atc,3,"Vamos a transferir el caso con un agente para verificar la posibilidad de recuperar esta sesión. No te olvides, que siempre que nos avises con 24 horas de anticipación, haremos todo lo posible para acomodarte y reagendar.",¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,10280142,10280258,27,93.1,P3 · Vamos a transferir el caso con un agente para ve…,P4 · ¡Hola! Estas hablando con un agente de Atención …
1292751,(sin nombre),(sin nombre) #1292751,atc,3,¡Hola! No he recibido tu respuesta y me encantaría ayudarte. ¿Puedes comentarme cómo te puedo apoyar?,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,10280144,10280265,4,10.8,P3 · ¡Hola! No he recibido tu respuesta y me encantar…,P4 · ¡Hola! Estas hablando con un agente de Atención …
1292751,(sin nombre),(sin nombre) #1292751,atc,3,¡Hola! No he recibido tu respuesta y me encantaría ayudarte. ¿Puedes comentarme cómo te puedo apoyar?,✖ No avanzó (abandonó),true,10280144,__FIN__,33,89.2,P3 · ¡Hola! No he recibido tu respuesta y me encantar…,✖ No avanzó (P3)
1292751,(sin nombre),(sin nombre) #1292751,atc,3,"Entiendo que necesitas ayuda con algo que no te aparece en el menú. Con mucho gusto te conecto con un agente, ¿puedes compartir más detalles por favor?",Gracias por tu contacto! Te estás comunicando fuera de nuestro horario de atención. Déjanos un mensaje detallado para procesar tu solicitud apenas estemos de regreso.,false,10280146,10280264,1,3.0,P3 · Entiendo que necesitas ayuda con algo que no te …,P4 · Gracias por tu contacto! Te estás comunicando fu…
1292751,(sin nombre),(sin nombre) #1292751,atc,3,"Entiendo que necesitas ayuda con algo que no te aparece en el menú. Con mucho gusto te conecto con un agente, ¿puedes compartir más detalles por favor?",¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,10280146,10280265,18,54.5,P3 · Entiendo que necesitas ayuda con algo que no te …,P4 · ¡Hola! Estas hablando con un agente de Atención …
1292751,(sin nombre),(sin nombre) #1292751,atc,3,"Entiendo que necesitas ayuda con algo que no te aparece en el menú. Con mucho gusto te conecto con un agente, ¿puedes compartir más detalles por favor?",✖ No avanzó (abandonó),true,10280146,__FIN__,14,42.4,P3 · Entiendo que necesitas ayuda con algo que no te …,✖ No avanzó (P3)
1292751,(sin nombre),(sin nombre) #1292751,atc,3,Entiendo que no lo has logrado gestionar desde tu perfil. ¿Puedes compartir conmigo los detalles del inconveniente? Voy a derivarte con un agente que pueda ayudarte.,🏃‍♀️ Evita demoras ingresando a este link donde podrás gestionar el cambio de tu fecha de pago en menos de 1 minuto. 👇🏻https://opcionyo.com/atc/cambiar-fecha-renovacion,false,10280147,10280115,1,5.3,P3 · Entiendo que no lo has logrado gestionar desde t…,P4 · 🏃‍♀️ Evita demoras ingresando a este link donde …
1292751,(sin nombre),(sin nombre) #1292751,atc,3,Entiendo que no lo has logrado gestionar desde tu perfil. ¿Puedes compartir conmigo los detalles del inconveniente? Voy a derivarte con un agente que pueda ayudarte.,✖ No avanzó (abandonó),true,10280147,__FIN__,18,94.7,P3 · Entiendo que no lo has logrado gestionar desde t…,✖ No avanzó (P3)
1292751,(sin nombre),(sin nombre) #1292751,atc,3,Ingresa a este enlace para descargar la aplicación fácilmente: https://app.opcionyo.com/api/mobile/app-install,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,10280237,10280245,1,100.0,P3 · Ingresa a este enlace para descargar la aplicaci…,P4 · ¡Hola! Estas hablando con un agente de Atención …
1292751,(sin nombre),(sin nombre) #1292751,atc,3,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,"Entendemos que pueden surgir imprevistos, pero ten presente que no recibimos tu cancelación a tiempo. Tu especialista te estuvo esperando en el espacio que reservó especialmente para ti.",false,10280258,10280140,4,40.0,P3 · ¡Hola! Estas hablando con un agente de Atención …,"P4 · Entendemos que pueden surgir imprevistos, pero t…"
1292751,(sin nombre),(sin nombre) #1292751,atc,3,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,"Vamos a transferir el caso con un agente para verificar la posibilidad de recuperar esta sesión. No te olvides, que siempre que nos avises con 24 horas de anticipación, haremos todo lo posible para acomodarte y reagendar.",false,10280258,10280142,1,10.0,P3 · ¡Hola! Estas hablando con un agente de Atención …,P4 · Vamos a transferir el caso con un agente para ve…
1292751,(sin nombre),(sin nombre) #1292751,atc,3,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,✖ No avanzó (abandonó),true,10280258,__FIN__,5,50.0,P3 · ¡Hola! Estas hablando con un agente de Atención …,✖ No avanzó (P3)
1292751,(sin nombre),(sin nombre) #1292751,atc,3,Gracias por tu contacto! Te estás comunicando fuera de nuestro horario de atención. Déjanos un mensaje detallado para procesar tu solicitud apenas estemos de regreso.,✖ No avanzó (abandonó),true,10280264,__FIN__,7,100.0,P3 · Gracias por tu contacto! Te estás comunicando fu…,✖ No avanzó (P3)
1292751,(sin nombre),(sin nombre) #1292751,atc,3,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,¡Hola! No he recibido tu respuesta y me encantaría ayudarte. ¿Puedes comentarme cómo te puedo apoyar?,false,10280265,10280144,2,1.1,P3 · ¡Hola! Estas hablando con un agente de Atención …,P4 · ¡Hola! No he recibido tu respuesta y me encantar…
1292751,(sin nombre),(sin nombre) #1292751,atc,3,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,"Entiendo que necesitas ayuda con algo que no te aparece en el menú. Con mucho gusto te conecto con un agente, ¿puedes compartir más detalles por favor?",false,10280265,10280146,1,0.5,P3 · ¡Hola! Estas hablando con un agente de Atención …,P4 · Entiendo que necesitas ayuda con algo que no te …
1292751,(sin nombre),(sin nombre) #1292751,atc,3,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,✖ No avanzó (abandonó),true,10280265,__FIN__,182,98.4,P3 · ¡Hola! Estas hablando con un agente de Atención …,✖ No avanzó (P3)
1292751,(sin nombre),(sin nombre) #1292751,atc,3,Gracias por tu contacto! Te estás comunicando fuera de nuestro horario de atención. Déjanos un mensaje detallado para procesar tu solicitud apenas estemos de regreso.,✖ No avanzó (abandonó),true,10280271,__FIN__,1,100.0,P3 · Gracias por tu contacto! Te estás comunicando fu…,✖ No avanzó (P3)
1292751,(sin nombre),(sin nombre) #1292751,atc,3,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,✖ No avanzó (abandonó),true,10280272,__FIN__,3,100.0,P3 · ¡Hola! Estas hablando con un agente de Atención …,✖ No avanzó (P3)
1292751,(sin nombre),(sin nombre) #1292751,atc,3,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,✖ No avanzó (abandonó),true,10280279,__FIN__,2,100.0,P3 · ¡Hola! Estas hablando con un agente de Atención …,✖ No avanzó (P3)
1292751,(sin nombre),(sin nombre) #1292751,atc,3,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,✖ No avanzó (abandonó),true,10280286,__FIN__,2,100.0,P3 · ¡Hola! Estas hablando con un agente de Atención …,✖ No avanzó (P3)
1292751,(sin nombre),(sin nombre) #1292751,atc,4,"En este momento, no estamos disponibles para asistencia directa, pero no te preocupes. Hemos recopilado las soluciones a los problemas técnicos más comunes para ti. 🛠️✨ Ingresa al siguiente enlace: https://40159402.hs-sites.com/es/soporte-tecnico/soluci%C3%B3n-de-problemas",✖ No avanzó (abandonó),true,10280106,__FIN__,1,100.0,"P4 · En este momento, no estamos disponibles para asi…",✖ No avanzó (P4)
1292751,(sin nombre),(sin nombre) #1292751,atc,4,🏃‍♀️ Evita demoras ingresando a este link donde podrás gestionar el cambio de tu fecha de pago en menos de 1 minuto. 👇🏻https://opcionyo.com/atc/cambiar-fecha-renovacion,✖ No avanzó (abandonó),true,10280115,__FIN__,1,100.0,P4 · 🏃‍♀️ Evita demoras ingresando a este link donde …,✖ No avanzó (P4)
1292751,(sin nombre),(sin nombre) #1292751,atc,4,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,✖ No avanzó (abandonó),true,10280130,__FIN__,8,100.0,P4 · ¡Hola! Estas hablando con un agente de Atención …,✖ No avanzó (P4)
1292751,(sin nombre),(sin nombre) #1292751,atc,4,"Entendemos que pueden surgir imprevistos, pero ten presente que no recibimos tu cancelación a tiempo. Tu especialista te estuvo esperando en el espacio que reservó especialmente para ti.",✖ No avanzó (abandonó),true,10280140,__FIN__,6,100.0,"P4 · Entendemos que pueden surgir imprevistos, pero t…",✖ No avanzó (P4)
1292751,(sin nombre),(sin nombre) #1292751,atc,4,"Vamos a transferir el caso con un agente para verificar la posibilidad de recuperar esta sesión. No te olvides, que siempre que nos avises con 24 horas de anticipación, haremos todo lo posible para acomodarte y reagendar.",✖ No avanzó (abandonó),true,10280142,__FIN__,1,100.0,P4 · Vamos a transferir el caso con un agente para ve…,✖ No avanzó (P4)
1292751,(sin nombre),(sin nombre) #1292751,atc,4,¡Hola! No he recibido tu respuesta y me encantaría ayudarte. ¿Puedes comentarme cómo te puedo apoyar?,✖ No avanzó (abandonó),true,10280144,__FIN__,2,100.0,P4 · ¡Hola! No he recibido tu respuesta y me encantar…,✖ No avanzó (P4)
1292751,(sin nombre),(sin nombre) #1292751,atc,4,"Entiendo que necesitas ayuda con algo que no te aparece en el menú. Con mucho gusto te conecto con un agente, ¿puedes compartir más detalles por favor?",¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,10280146,10280265,1,50.0,P4 · Entiendo que necesitas ayuda con algo que no te …,P5 · ¡Hola! Estas hablando con un agente de Atención …
1292751,(sin nombre),(sin nombre) #1292751,atc,4,"Entiendo que necesitas ayuda con algo que no te aparece en el menú. Con mucho gusto te conecto con un agente, ¿puedes compartir más detalles por favor?",✖ No avanzó (abandonó),true,10280146,__FIN__,1,50.0,P4 · Entiendo que necesitas ayuda con algo que no te …,✖ No avanzó (P4)
1292751,(sin nombre),(sin nombre) #1292751,atc,4,Entiendo que no lo has logrado gestionar desde tu perfil. ¿Puedes compartir conmigo los detalles del inconveniente? Voy a derivarte con un agente que pueda ayudarte.,✖ No avanzó (abandonó),true,10280147,__FIN__,7,100.0,P4 · Entiendo que no lo has logrado gestionar desde t…,✖ No avanzó (P4)
1292751,(sin nombre),(sin nombre) #1292751,atc,4,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,✖ No avanzó (abandonó),true,10280245,__FIN__,1,100.0,P4 · ¡Hola! Estas hablando con un agente de Atención …,✖ No avanzó (P4)
1292751,(sin nombre),(sin nombre) #1292751,atc,4,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,✖ No avanzó (abandonó),true,10280258,__FIN__,29,100.0,P4 · ¡Hola! Estas hablando con un agente de Atención …,✖ No avanzó (P4)
1292751,(sin nombre),(sin nombre) #1292751,atc,4,Gracias por tu contacto! Te estás comunicando fuera de nuestro horario de atención. Déjanos un mensaje detallado para procesar tu solicitud apenas estemos de regreso.,✖ No avanzó (abandonó),true,10280264,__FIN__,1,100.0,P4 · Gracias por tu contacto! Te estás comunicando fu…,✖ No avanzó (P4)
1292751,(sin nombre),(sin nombre) #1292751,atc,4,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,✖ No avanzó (abandonó),true,10280265,__FIN__,23,100.0,P4 · ¡Hola! Estas hablando con un agente de Atención …,✖ No avanzó (P4)
1292751,(sin nombre),(sin nombre) #1292751,atc,4,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,✖ No avanzó (abandonó),true,10280279,__FIN__,2,100.0,P4 · ¡Hola! Estas hablando con un agente de Atención …,✖ No avanzó (P4)
1292751,(sin nombre),(sin nombre) #1292751,atc,4,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,✖ No avanzó (abandonó),true,10280286,__FIN__,1,100.0,P4 · ¡Hola! Estas hablando con un agente de Atención …,✖ No avanzó (P4)
1292751,(sin nombre),(sin nombre) #1292751,atc,4,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,✖ No avanzó (abandonó),true,10280293,__FIN__,2,100.0,P4 · ¡Hola! Estas hablando con un agente de Atención …,✖ No avanzó (P4)
1292751,(sin nombre),(sin nombre) #1292751,atc,5,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,✖ No avanzó (abandonó),true,10280265,__FIN__,1,100.0,P5 · ¡Hola! Estas hablando con un agente de Atención …,✖ No avanzó (P5)
1299583,(sin nombre),(sin nombre) #1299583,atc,1,¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀️ Te puedo ayudar con información sobre tus sesiones y mucho más. *Elige una de estas alternativas* para conectarte con el área correspondiente:,"⚙️ Si estás experimentando problemas técnicos, no te preocupes, estamos para ayudarte. ¿Puedes contarme más del problema por favor? En breve te respondemos.",false,10433446,10433449,5,2.4,P1 · ¡Hola! Soy la asistente virtual de Opción Yo 🦸‍♀…,"P2 · ⚙️ Si estás experimentando problemas técnicos, n…"
